sid,user,day,cohort,model,lead_minutes,p,y,brier,logloss
s55-110-25,u025,2025-06-09,variable,hazard_cal,60,0.0015013960443810426,0,2.2541900820830416e-06,0.0015025242688379793
s55-110-25,u025,2025-06-09,variable,hazard_cal,120,0.005611272746019802,0,3.148638183022461e-05,0.005627075078792875
s55-110-7,u007,2025-06-09,variable,empirical,30,0.0011737089201877549,0,1.3775926293283055e-06,0.0011743982559415578
s55-110-7,u007,2025-06-09,variable,empirical,60,0.0046948356807511304,0,2.2041482069253932e-05,0.004705891037412617
s55-110-7,u007,2025-06-09,variable,empirical,120,0.017018779342723,0,0.0002896388503162951,0.017165263130094227
s55-110-7,u007,2025-06-09,variable,hazard,30,0.0005312194780744406,0,2.821941338856811e-07,0.0005313606251303071
s55-110-7,u007,2025-06-09,variable,hazard,60,0.0013968412607630043,0,1.951165507769979e-06,0.0013978177529592117
s55-110-7,u007,2025-06-09,variable,hazard,120,0.005144824752949084,0,2.6469221738557607e-05,0.005158104932866369
s55-110-7,u007,2025-06-09,variable,hazard_cal,30,0.0004683348451142155,0,2.1933752714815623e-07,0.00046844454813095695
s55-110-7,u007,2025-06-09,variable,hazard_cal,60,0.001239221870268925,0,1.5356708437528126e-06,0.0012399903406265895
s55-110-7,u007,2025-06-09,variable,hazard_cal,120,0.004633307915286822,0,2.1467542237859515e-05,0.004644074957292764
s55-110-0,u000,2025-06-09,variable,empirical,30,0.0011737089201877549,0,1.3775926293283055e-06,0.0011743982559415578
s55-110-0,u000,2025-06-09,variable,empirical,60,0.0046948356807511304,0,2.2041482069253932e-05,0.004705891037412617
s55-110-0,u000,2025-06-09,variable,empirical,120,0.017018779342723,0,0.0002896388503162951,0.017165263130094227
s55-110-0,u000,2025-06-09,variable,hazard,30,0.0005429963091569956,0,2.9484499175811954e-07,0.0005431437850411982
s55-110-0,u000,2025-06-09,variable,hazard,60,0.00142779304953089,0,2.0385929922887182e-06,0.0014288133172968228
s55-110-0,u000,2025-06-09,variable,hazard,120,0.005258579936018193,0,2.76526629434931e-05,0.005272454930711315
s55-110-0,u000,2025-06-09,variable,hazard_cal,30,0.0004789326544972772,0,2.2937648754380828e-07,0.00047904737937283753
s55-110-0,u000,2025-06-09,variable,hazard_cal,60,0.0012672514168544646,0,1.605926153519648e-06,0.0012680550589473597
s55-110-0,u000,2025-06-09,variable,hazard_cal,120,0.004737901897700958,0,2.244771439223834e-05,0.0047491613330409655
s55-110-39,u039,2025-06-09,regular,empirical,30,0.0011737089201877549,0,1.3775926293283055e-06,0.0011743982559415578
s55-110-39,u039,2025-06-09,regular,empirical,60,0.0046948356807511304,0,2.2041482069253932e-05,0.004705891037412617
s55-110-39,u039,2025-06-09,regular,empirical,120,0.017018779342723,0,0.0002896388503162951,0.017165263130094227
s55-110-39,u039,2025-06-09,regular,hazard,30,0.0036589268747603265,0,1.338774587484337e-05,0.0036656371208983016
s55-110-39,u039,2025-06-09,regular,hazard,60,0.00959365554122793,0,9.203822664373336e-05,0.009639971116374262
s55-110-39,u039,2025-06-09,regular,hazard,120,0.03490051321515064,0,0.0012180458226809046,0.035524087843253616
s55-110-39,u039,2025-06-09,regular,hazard_cal,30,0.003356326638460194,0,1.1264928504037507e-05,0.0033619717374488278
s55-110-39,u039,2025-06-09,regular,hazard_cal,60,0.008857177627357049,0,7.844959552255425e-05,0.008896635588686962
s55-110-39,u039,2025-06-09,regular,hazard_cal,120,0.03272862761043294,0,0.0010711630652623931,0.03327618961092488
s55-110-30,u030,2025-06-09,variable,empirical,30,0.0011737089201877549,0,1.3775926293283055e-06,0.0011743982559415578
s55-110-30,u030,2025-06-09,variable,empirical,60,0.0046948356807511304,0,2.2041482069253932e-05,0.004705891037412617
s55-110-30,u030,2025-06-09,variable,empirical,120,0.017018779342723,0,0.0002896388503162951,0.017165263130094227
s55-110-30,u030,2025-06-09,variable,hazard,30,0.0014660691288881367,0,2.14935869067882e-06,0.0014671448597592424
s55-110-30,u030,2025-06-09,variable,hazard,60,0.0038517325850518924,0,1.4835843906750534e-05,0.003859169610102069
s55-110-30,u030,2025-06-09,variable,hazard,120,0.014134120751814305,0,0.00019977336942686777,0.014234958735014973
s55-110-30,u030,2025-06-09,variable,hazard_cal,30,0.0013197179046680052,0,1.74165534790131e-06,0.0013205894992656803
s55-110-30,u030,2025-06-09,variable,hazard_cal,60,0.003489243975811629,0,1.2174823522737744e-05,0.0034953455850431987
s55-110-30,u030,2025-06-09,variable,hazard_cal,120,0.013000600989658717,0,0.0001690156260923152,0.01308584845427015
s55-110-51,u051,2025-06-09,regular,empirical,30,0.0011737089201877549,0,1.3775926293283055e-06,0.0011743982559415578
s55-110-51,u051,2025-06-09,regular,empirical,60,0.0046948356807511304,0,2.2041482069253932e-05,0.004705891037412617
s55-110-51,u051,2025-06-09,regular,empirical,120,0.017018779342723,0,0.0002896388503162951,0.017165263130094227
s55-110-51,u051,2025-06-09,regular,hazard,30,0.0024125966254905373,0,5.820622477328328e-06,0.0024155116261535426
s55-110-51,u051,2025-06-09,regular,hazard,60,0.006333012347143008,0,4.010704538906579e-05,0.006353150940167435
s55-110-51,u051,2025-06-09,regular,hazard,120,0.023152375144595005,0,0.0005360324748360606,0.023424601379700136
s55-110-51,u051,2025-06-09,regular,hazard_cal,30,0.00219413153491399,0,4.814213192504022e-06,0.0021965421683202537
s55-110-51,u051,2025-06-09,regular,hazard_cal,60,0.005796438466806664,0,3.3598698899475984e-05,0.0058133030173864965
s55-110-51,u051,2025-06-09,regular,hazard_cal,120,0.021520168627646274,0,0.00046311765776233096,0.021755104139368212
s55-110-37,u037,2025-06-09,variable,empirical,30,0.0011737089201877549,0,1.3775926293283055e-06,0.0011743982559415578
s55-110-37,u037,2025-06-09,variable,empirical,60,0.0046948356807511304,0,2.2041482069253932e-05,0.004705891037412617
s55-110-37,u037,2025-06-09,variable,empirical,120,0.017018779342723,0,0.0002896388503162951,0.017165263130094227
s55-110-37,u037,2025-06-09,variable,hazard,30,0.0026267781132712775,0,6.899963256361013e-06,0.0026302341483843863
s55-110-37,u037,2025-06-09,variable,hazard,60,0.0068938829832112525,0,4.752562258620968e-05,0.006917755574334715
s55-110-37,u037,2025-06-09,variable,hazard,120,0.025181485912378676,0,0.0006341072327553257,0.025503964707689033
s55-110-37,u037,2025-06-09,variable,hazard_cal,30,0.0023931102109349123,0,5.72697648168094e-06,0.002395978275819679
s55-110-37,u037,2025-06-09,variable,hazard_cal,60,0.006320933836271414,0,3.995420456252086e-05,0.006340995522293888
s55-110-37,u037,2025-06-09,variable,hazard_cal,120,0.023448440168284956,0,0.0005498293463256394,0.023727729412390913
s55-110-2,u002,2025-06-09,variable,empirical,30,0.0011737089201877549,0,1.3775926293283055e-06,0.0011743982559415578
s55-110-2,u002,2025-06-09,variable,empirical,60,0.0046948356807511304,0,2.2041482069253932e-05,0.004705891037412617
s55-110-2,u002,2025-06-09,variable,empirical,120,0.017018779342723,0,0.0002896388503162951,0.017165263130094227
s55-110-2,u002,2025-06-09,variable,hazard,30,0.0005914071104270446,0,3.497623702636666e-07,0.0005915820605934252
s55-110-2,u002,2025-06-09,variable,hazard,60,0.0015550189875962461,0,2.4180840517848544e-06,0.0015562292844746135
s55-110-2,u002,2025-06-09,variable,hazard,120,0.005726053642367113,0,3.278769031526568e-05,0.005742510338877798
s55-110-2,u002,2025-06-09,variable,hazard_cal,30,0.0005225454080620695,0,2.7305370348675475e-07,0.0005226819824934465
s55-110-2,u002,2025-06-09,variable,hazard_cal,60,0.001382594530740966,0,1.911567636434832e-06,0.0013835511964480373
s55-110-2,u002,2025-06-09,variable,hazard_cal,120,0.005168216394795144,0,2.6710460703429318e-05,0.0051816178193966516
s55-110-27,u027,2025-06-09,variable,empirical,30,0.0011737089201877549,0,1.3775926293283055e-06,0.0011743982559415578
s55-110-27,u027,2025-06-09,variable,empirical,60,0.0046948356807511304,0,2.2041482069253932e-05,0.004705891037412617
s55-110-27,u027,2025-06-09,variable,empirical,120,0.017018779342723,0,0.0002896388503162951,0.017165263130094227
s55-110-27,u027,2025-06-09,variable,hazard,30,0.0018064286479889669,0,3.2631844602752466e-06,0.0018080622077883482
s55-110-27,u027,2025-06-09,variable,hazard,60,0.0047444652321031455,0,2.2509950338635556e-05,0.0047557559336552264
s55-110-27,u027,2025-06-09,variable,hazard,120,0.017386586169388818,0,0.0003022933786255825,0.017539507976417325
s55-110-27,u027,2025-06-09,variable,hazard_cal,30,0.001633095597227796,0,2.667001229684812e-06,0.0016344305514458442
s55-110-27,u027,2025-06-09,variable,hazard_cal,60,0.0043165404035245825,0,1.8632521055260164e-05,0.004325883560489039
s55-110-27,u027,2025-06-09,variable,hazard_cal,120,0.016062490106939498,0,0.00025800358843552923,0.01619289015272745
s55-110-29,u029,2025-06-09,regular,empirical,30,0.0011737089201877549,0,1.3775926293283055e-06,0.0011743982559415578
s55-110-29,u029,2025-06-09,regular,empirical,60,0.0046948356807511304,0,2.2041482069253932e-05,0.004705891037412617
s55-110-29,u029,2025-06-09,regular,empirical,120,0.017018779342723,0,0.0002896388503162951,0.017165263130094227
s55-110-29,u029,2025-06-09,regular,hazard,30,0.001671058854438745,0,2.792437694998131e-06,0.0016724566306808594
s55-110-29,u029,2025-06-09,regular,hazard,60,0.004389468980673938,0,1.9267437932298705e-05,0.004399130984049444
s55-110-29,u029,2025-06-09,regular,hazard,120,0.01609429267549778,0,0.00025902625672458146,0.016225212411211047
s55-110-29,u029,2025-06-09,regular,hazard_cal,30,0.001508296701284606,0,2.274958939106024e-06,0.0015094353258206029
s55-110-29,u029,2025-06-09,regular,hazard_cal,60,0.0039871371278782375,0,1.589726247650512e-05,0.003995106950687913
s55-110-29,u029,2025-06-09,regular,hazard_cal,120,0.014844282784051144,0,0.00022035273137287718,0.01495556176061472
s55-110-11,u011,2025-06-09,variable,empirical,30,0.0011737089201877549,0,1.3775926293283055e-06,0.0011743982559415578
s55-110-11,u011,2025-06-09,variable,empirical,60,0.0046948356807511304,0,2.2041482069253932e-05,0.004705891037412617
s55-110-11,u011,2025-06-09,variable,empirical,120,0.017018779342723,0,0.0002896388503162951,0.017165263130094227
s55-110-11,u011,2025-06-09,variable,hazard,30,0.0023405789959308754,0,5.478310036192785e-06,0.002343322432605153
s55-110-11,u011,2025-06-09,variable,hazard,60,0.006144372494225725,0,3.7753313347797656e-05,0.006163326832461704
s55-110-11,u011,2025-06-09,variable,hazard,120,0.02246914021301416,0,0.00050486226191209,0.022725417506378277
s55-110-11,u011,2025-06-09,variable,hazard_cal,30,0.002127306518921346,0,4.5254330254452545e-06,0.0021295724495570753
s55-110-11,u011,2025-06-09,variable,hazard_cal,60,0.005620248483726997,0,3.158719301883561e-05,0.005636101506758795
s55-110-11,u011,2025-06-09,variable,hazard_cal,120,0.020871714174895195,0,0.000435628452598521,0.02109260742128478
s55-110-36,u036,2025-06-09,regular,empirical,30,0.0011737089201877549,0,1.3775926293283055e-06,0.0011743982559415578
s55-110-36,u036,2025-06-09,regular,empirical,60,0.0046948356807511304,0,2.2041482069253932e-05,0.004705891037412617
s55-110-36,u036,2025-06-09,regular,empirical,120,0.017018779342723,0,0.0002896388503162951,0.017165263130094227
s55-110-36,u036,2025-06-09,regular,hazard,30,0.000793445874929688,0,6.29556356442938e-07,0.0007937608197133557
s55-110-36,u036,2025-06-09,regular,hazard,60,0.0020858650164011783,0,4.350832866646287e-06,0.002088043462658205
s55-110-36,u036,2025-06-09,regular,hazard,120,0.0076746315186514424,0,5.8899968947078144e-05,0.0077042330543052005
s55-110-36,u036,2025-06-09,regular,hazard_cal,30,0.0007052952328245876,0,4.974413654450893e-07,0.0007055440705168816
s55-110-36,u036,2025-06-09,regular,hazard_cal,60,0.0018658136215500276,0,3.4812604703616297e-06,0.0018675564199472667
s55-110-36,u036,2025-06-09,regular,hazard_cal,120,0.006969309868286588,0,4.857128004019682e-05,0.006993708937507
s55-110-41,u041,2025-06-09,regular,empirical,30,0.0011737089201877549,0,1.3775926293283055e-06,0.0011743982559415578
s55-110-41,u041,2025-06-09,regular,empirical,60,0.0046948356807511304,0,2.2041482069253932e-05,0.004705891037412617
s55-110-41,u041,2025-06-09,regular,empirical,120,0.017018779342723,0,0.0002896388503162951,0.017165263130094227
s55-110-41,u041,2025-06-09,regular,hazard,30,0.0010148408508213747,0,1.0299019524958516e-06,0.0010153561504585371
s55-110-41,u041,2025-06-09,regular,hazard,60,0.0026673430980532764,0,7.11471920273245e-06,0.0026709067961355674
s55-110-41,u041,2025-06-09,regular,hazard,120,0.009805475095261418,0,9.614734184379191e-05,0.009853865352328156
s55-110-41,u041,2025-06-09,regular,hazard_cal,30,0.000906659087780981,0,8.220307014558406e-07,0.0009070703517346339
s55-110-41,u041,2025-06-09,regular,hazard_cal,60,0.0023980617141875493,0,5.750699985052127e-06,0.002400941669308094
s55-110-41,u041,2025-06-09,regular,hazard_cal,120,0.00895003346541634,0,8.010309903207243e-05,0.008990325605769917
s55-110-43,u043,2025-06-09,regular,empirical,30,0.0011737089201877549,0,1.3775926293283055e-06,0.0011743982559415578
s55-110-43,u043,2025-06-09,regular,empirical,60,0.0046948356807511304,0,2.2041482069253932e-05,0.004705891037412617
s55-110-43,u043,2025-06-09,regular,empirical,120,0.017018779342723,0,0.0002896388503162951,0.017165263130094227
s55-110-43,u043,2025-06-09,regular,hazard,30,0.0023750628279888275,0,5.640923436894287e-06,0.002377887763526614
s55-110-43,u043,2025-06-09,regular,hazard,60,0.006234701052525993,0,3.887149721436872e-05,0.006254217964830326
s55-110-43,u043,2025-06-09,regular,hazard,120,0.02279635010574277,0,0.0005196735781435983,0.023060204552050448
s55-110-43,u043,2025-06-09,regular,hazard_cal,30,0.0021592987584707624,0,4.6625711283333756e-06,0.0021616334054405766
s55-110-43,u043,2025-06-09,regular,hazard_cal,60,0.005704601537507403,0,3.2542478701731827e-05,0.0057209349234501996
s55-110-43,u043,2025-06-09,regular,hazard_cal,120,0.021182213668585415,0,0.00044868617590160676,0.02140977601005101
s55-110-32,u032,2025-06-09,variable,empirical,30,0.0011737089201877549,0,1.3775926293283055e-06,0.0011743982559415578
s55-110-32,u032,2025-06-09,variable,empirical,60,0.0046948356807511304,0,2.2041482069253932e-05,0.004705891037412617
s55-110-32,u032,2025-06-09,variable,empirical,120,0.017018779342723,0,0.0002896388503162951,0.017165263130094227
s55-110-32,u032,2025-06-09,variable,hazard,30,0.0006879416680134476,0,4.7326373858912454e-07,0.0006881784084647162
s55-110-32,u032,2025-06-09,variable,hazard,60,0.0018086828519054965,0,3.271333658777e-06,0.0018103204936825317
s55-110-32,u032,2025-06-09,variable,hazard,120,0.006657568727531427,0,4.432322136180442e-05,0.0066798291936105494
s55-110-32,u032,2025-06-09,variable,hazard_cal,30,0.00060972620562183,0,3.717660458219941e-07,0.0006099121642378105
s55-110-32,u032,2025-06-09,variable,hazard_cal,60,0.0016131345862162583,0,2.602203193247099e-06,0.0016144370887425919
s55-110-32,u032,2025-06-09,variable,hazard_cal,120,0.006027839966012749,0,3.6334854655860577e-05,0.0060460807318920996
s55-110-6,u006,2025-06-09,variable,empirical,30,0.0011737089201877549,0,1.3775926293283055e-06,0.0011743982559415578
s55-110-6,u006,2025-06-09,variable,empirical,60,0.0046948356807511304,0,2.2041482069253932e-05,0.004705891037412617
s55-110-6,u006,2025-06-09,variable,empirical,120,0.017018779342723,0,0.0002896388503162951,0.017165263130094227
s55-110-6,u006,2025-06-09,variable,hazard,30,0.0007457726481616689,0,5.561768427460683e-07,0.0007460508749209136
s55-110-6,u006,2025-06-09,variable,hazard,60,0.0019606238597544845,0,3.844045919438573e-06,0.001962548398656896
s55-110-6,u006,2025-06-09,variable,hazard,120,0.007215190569310526,0,5.205897495146755e-05,0.007241345943396676
s55-110-6,u006,2025-06-09,variable,hazard_cal,30,0.0006620767225860025,0,4.383455865902225e-07,0.0006622959921668295
s55-110-6,u006,2025-06-09,variable,hazard_cal,60,0.001751551895996184,0,3.067934044367827e-06,0.0017530876565899555
s55-110-6,u006,2025-06-09,variable,hazard_cal,120,0.006543667366906258,0,4.281958260871388e-05,0.006565171018037649
s55-110-24,u024,2025-06-09,variable,empirical,30,0.0011737089201877549,0,1.3775926293283055e-06,0.0011743982559415578
s55-110-24,u024,2025-06-09,variable,empirical,60,0.0046948356807511304,0,2.2041482069253932e-05,0.004705891037412617
s55-110-24,u024,2025-06-09,variable,empirical,120,0.017018779342723,0,0.0002896388503162951,0.017165263130094227
s55-110-24,u024,2025-06-09,variable,hazard,30,0.00037437017661512417,0,1.4015302913883926e-07,0.00037444027062431053
s55-110-24,u024,2025-06-09,variable,hazard,60,0.0009845473696927787,0,9.69333523168969e-07,0.0009850323548077071
s55-110-24,u024,2025-06-09,variable,hazard,120,0.0036285303323403406,0,1.3166232372713903e-05,0.0036351294166814744
s55-110-24,u024,2025-06-09,variable,hazard_cal,30,0.0003276961908333931,0,1.0738479348671557e-07,0.0003277498949628827
s55-110-24,u024,2025-06-09,variable,hazard_cal,60,0.0008672025457521215,0,7.520402553589605e-07,0.0008675787834116983
s55-110-24,u024,2025-06-09,variable,hazard_cal,120,0.003244235471600687,0,1.0525063795192133e-05,0.0032495094131930326
s55-110-53,u053,2025-06-09,regular,empirical,30,0.0011737089201877549,0,1.3775926293283055e-06,0.0011743982559415578
s55-110-53,u053,2025-06-09,regular,empirical,60,0.0046948356807511304,0,2.2041482069253932e-05,0.004705891037412617
s55-110-53,u053,2025-06-09,regular,empirical,120,0.017018779342723,0,0.0002896388503162951,0.017165263130094227
s55-110-53,u053,2025-06-09,regular,hazard,30,0.003752656103925167,0,1.4082427834326814e-05,0.003759714983073256
s55-110-53,u053,2025-06-09,regular,hazard,60,0.009838568475616483,0,9.679742964939443e-05,0.009887287000846151
s55-110-53,u053,2025-06-09,regular,hazard,120,0.035778250661060884,0,0.0012800832203657036,0.03643398038995113
s55-110-53,u053,2025-06-09,regular,hazard_cal,30,0.0034441047555741067,0,1.1861857567368177e-05,0.0034500493374575916
s55-110-53,u053,2025-06-09,regular,hazard_cal,60,0.009088080819924182,0,8.25932129894738e-05,0.009129629348920665
s55-110-53,u053,2025-06-09,regular,hazard_cal,120,0.033569886229994794,0,0.001126937261494794,0.03414629151513085
s55-110-57,u057,2025-06-09,new,empirical,30,0.0011737089201877549,0,1.3775926293283055e-06,0.0011743982559415578
s55-110-57,u057,2025-06-09,new,empirical,60,0.0046948356807511304,0,2.2041482069253932e-05,0.004705891037412617
s55-110-57,u057,2025-06-09,new,empirical,120,0.017018779342723,0,0.0002896388503162951,0.017165263130094227
s55-110-57,u057,2025-06-09,new,hazard,30,0.0007679885776080697,0,5.898064553364661e-07,0.0007682836319109662
s55-110-57,u057,2025-06-09,new,hazard,60,0.0020189881389218733,0,4.07631310510721e-06,0.0020210290429778332
s55-110-57,u057,2025-06-09,new,hazard,120,0.007429318688553566,0,5.519477617609127e-05,0.00745705352933966
s55-110-57,u057,2025-06-09,new,hazard_cal,30,0.0006822098813180633,0,4.6541032216800595e-07,0.0006824426923691687
s55-110-57,u057,2025-06-09,new,hazard_cal,60,0.0018047813718616856,0,3.257235800218948e-06,0.0018064119519508588
s55-110-57,u057,2025-06-09,new,hazard_cal,120,0.006741974077134061,0,4.545421445674767e-05,0.006764803854064001
s55-110-13,u013,2025-06-09,variable,empirical,30,0.0011737089201877549,0,1.3775926293283055e-06,0.0011743982559415578
s55-110-13,u013,2025-06-09,variable,empirical,60,0.0046948356807511304,0,2.2041482069253932e-05,0.004705891037412617
s55-110-13,u013,2025-06-09,variable,empirical,120,0.017018779342723,0,0.0002896388503162951,0.017165263130094227
s55-110-13,u013,2025-06-09,variable,hazard,30,0.0007091186984256037,0,5.028493284568223e-07,0.0007093702420130361
s55-110-13,u013,2025-06-09,variable,hazard,60,0.0018643237429475379,0,3.475703018517917e-06,0.0018660637574266564
s55-110-13,u013,2025-06-09,variable,hazard,120,0.006861799944387181,0,4.7084298476791926e-05,0.006885450345263853
s55-110-13,u013,2025-06-09,variable,hazard_cal,30,0.0006288862440134713,0,3.9549790790937134e-07,0.0006290840759142815
s55-110-13,u013,2025-06-09,variable,hazard_cal,60,0.0016637962158096986,0,2.768217847742673e-06,0.0016651818619020074
s55-110-13,u013,2025-06-09,variable,hazard_cal,120,0.006216661762127429,0,3.864688346469731e-05,0.0062360656639894214
s55-110-21,u021,2025-06-09,regular,empirical,30,0.0011737089201877549,0,1.3775926293283055e-06,0.0011743982559415578
s55-110-21,u021,2025-06-09,regular,empirical,60,0.0046948356807511304,0,2.2041482069253932e-05,0.004705891037412617
s55-110-21,u021,2025-06-09,regular,empirical,120,0.017018779342723,0,0.0002896388503162951,0.017165263130094227
s55-110-21,u021,2025-06-09,regular,hazard,30,0.0031056585096810307,0,9.645114778754201e-06,0.00311049107519633
s55-110-21,u021,2025-06-09,regular,hazard,60,0.008147116738401294,0,6.637551114913855e-05,0.008180485858976797
s55-110-21,u021,2025-06-09,regular,hazard,120,0.029702961924696902,0,0.0008822659470999939,0.030153029542058864
s55-110-21,u021,2025-06-09,regular,hazard_cal,30,0.0028391833374120656,0,8.060962023438315e-06,0.0028432214635552336
s55-110-21,u021,2025-06-09,regular,hazard_cal,60,0.007496051707775564,0,5.619079120564495e-05,0.007524288300518475
s55-110-21,u021,2025-06-09,regular,hazard_cal,120,0.02775731090842437,0,0.0007704683088669346,0.028149825551229704
s55-110-38,u038,2025-06-09,variable,empirical,30,0.0011737089201877549,0,1.3775926293283055e-06,0.0011743982559415578
s55-110-38,u038,2025-06-09,variable,empirical,60,0.0046948356807511304,0,2.2041482069253932e-05,0.004705891037412617
s55-110-38,u038,2025-06-09,variable,empirical,120,0.017018779342723,0,0.0002896388503162951,0.017165263130094227
s55-110-38,u038,2025-06-09,variable,hazard,30,0.0018359355785368958,0,3.3706594485376063e-06,0.0018376229738768805
s55-110-38,u038,2025-06-09,variable,hazard,60,0.00482183307168127,0,2.3250074171159228e-05,0.004833495613757263
s55-110-38,u038,2025-06-09,variable,hazard,120,0.017668044009020334,0,0.0003121597791046793,0.01782598702655195
s55-110-38,u038,2025-06-09,variable,hazard_cal,30,0.0016603245555920632,0,2.756677629901982e-06,0.0016617044219692126
s55-110-38,u038,2025-06-09,variable,hazard_cal,60,0.004388400369644163,0,1.9258057804293027e-05,0.004398057662280539
s55-110-38,u038,2025-06-09,variable,hazard_cal,120,0.016328079255321093,0,0.00026660617216804703,0.01646285140200699
s55-111-2,u002,2025-06-10,variable,empirical,30,0.0011737089201877549,0,1.3775926293283055e-06,0.0011743982559415578
s55-111-2,u002,2025-06-10,variable,empirical,60,0.0046948356807511304,0,2.2041482069253932e-05,0.004705891037412617
s55-111-2,u002,2025-06-10,variable,empirical,120,0.017018779342723,0,0.0002896388503162951,0.017165263130094227
s55-111-2,u002,2025-06-10,variable,hazard,30,0.0005304076040436589,0,2.8133222642733487e-07,0.0005305483199169187
s55-111-2,u002,2025-06-10,variable,hazard,60,0.0013947074742828303,0,1.9452089388203917e-06,0.0013956809840317385
s55-111-2,u002,2025-06-10,variable,hazard,120,0.005136982187799788,0,2.6388585997772295e-05,0.005150221841505297
s55-111-2,u002,2025-06-10,variable,hazard_cal,30,0.00046760442723647877,0,2.1865390037115536e-07,0.0004677137882797985
s55-111-2,u002,2025-06-10,variable,hazard_cal,60,0.0012372900090712458,0,1.5308865665475234e-06,0.0012380560843245547
s55-111-2,u002,2025-06-10,variable,hazard_cal,120,0.004626098721915106,0,2.140078938490458e-05,0.004636832232252864
s55-111-36,u036,2025-06-10,regular,empirical,30,0.0011737089201877549,0,1.3775926293283055e-06,0.0011743982559415578
s55-111-36,u036,2025-06-10,regular,empirical,60,0.0046948356807511304,0,2.2041482069253932e-05,0.004705891037412617
s55-111-36,u036,2025-06-10,regular,empirical,120,0.017018779342723,0,0.0002896388503162951,0.017165263130094227
s55-111-36,u036,2025-06-10,regular,hazard,30,0.001429771345766384,0,2.0442461011746172e-06,0.0014307944441310698
s55-111-36,u036,2025-06-10,regular,hazard,60,0.0037564939041362377,0,1.4111246451812714e-05,0.003763567246897796
s55-111-36,u036,2025-06-10,regular,hazard,120,0.013786621067267801,0,0.00019007092045243237,0.013882539138589977
s55-111-36,u036,2025-06-10,regular,hazard_cal,30,0.0012863806921638021,0,1.6547752851718226e-06,0.0012872087900486558
s55-111-36,u036,2025-06-10,regular,hazard_cal,60,0.0034012076558429527,0,1.1568213518164714e-05,0.003407004911448011
s55-111-36,u036,2025-06-10,regular,hazard_cal,120,0.012674309510129489,0,0.0001606381215585588,0.012755313747260449
s55-111-6,u006,2025-06-10,variable,empirical,30,0.0011737089201877549,0,1.3775926293283055e-06,0.0011743982559415578
s55-111-6,u006,2025-06-10,variable,empirical,60,0.0046948356807511304,0,2.2041482069253932e-05,0.004705891037412617
