sid,user,day,cohort,model,lead_minutes,p,y,brier,logloss
s44-110-18,u018,2025-06-09,regular,empirical,120,0.018615474112856356,0,0.0003465358764464251,0.018790922836881
s44-110-18,u018,2025-06-09,regular,hazard,30,0.0021653190188417604,0,4.688606453357844e-06,0.0021676667116833095
s44-110-18,u018,2025-06-09,regular,hazard,60,0.005726313798595339,0,3.2790669719983385e-05,0.005742771993387821
s44-110-18,u018,2025-06-09,regular,hazard,120,0.021159314794346074,0,0.0004477166025662326,0.02138638186385716
s44-110-18,u018,2025-06-09,regular,hazard_cal,30,0.004284819539208451,0,1.835967848358252e-05,0.004294025685645956
s44-110-18,u018,2025-06-09,regular,hazard_cal,60,0.011012077263230613,0,0.00012126584565136062,0.011073159024715647
s44-110-18,u018,2025-06-09,regular,hazard_cal,120,0.03795801620328432,0,0.0014408109940887948,0.038697187068395526
s44-110-40,u040,2025-06-09,variable,empirical,30,0.0011634671320535084,0,1.353655767368816e-06,0.0011641444853737134
s44-110-40,u040,2025-06-09,variable,empirical,60,0.004072134962187279,0,1.6582283150267994e-05,0.004080448681161805
s44-110-40,u040,2025-06-09,variable,empirical,120,0.018615474112856356,0,0.0003465358764464251,0.018790922836881
s44-110-40,u040,2025-06-09,variable,hazard,30,0.00019886861082774043,0,3.954872437255528e-08,0.00019888838781198441
s44-110-40,u040,2025-06-09,variable,hazard,60,0.0005268801385044375,0,2.7760268035045525e-07,0.0005270189886183329
s44-110-40,u040,2025-06-09,variable,hazard,120,0.0019624578385819547,0,3.8512407682117575e-06,0.001964385981979117
s44-110-40,u040,2025-06-09,variable,hazard_cal,30,0.0004848500975681569,0,2.3507961711185125e-07,0.00048496767538332554
s44-110-40,u040,2025-06-09,variable,hazard_cal,60,0.0012502491313208797,0,1.5631228903686143e-06,0.0012510313448085258
s44-110-40,u040,2025-06-09,variable,hazard_cal,120,0.004368494469115691,0,1.9083743926694386e-05,0.004378064221522312
s44-110-46,u046,2025-06-09,regular,empirical,30,0.0011634671320535084,0,1.353655767368816e-06,0.0011641444853737134
s44-110-46,u046,2025-06-09,regular,empirical,60,0.004072134962187279,0,1.6582283150267994e-05,0.004080448681161805
s44-110-46,u046,2025-06-09,regular,empirical,120,0.018615474112856356,0,0.0003465358764464251,0.018790922836881
s44-110-46,u046,2025-06-09,regular,hazard,30,0.0014653615396931219,0,2.147284442011797e-06,0.0014664362319175338
s44-110-46,u046,2025-06-09,regular,hazard,60,0.003877752518976707,0,1.5036964598430197e-05,0.0038852904945218766
s44-110-46,u046,2025-06-09,regular,hazard,120,0.014369346294871077,0,0.00020647811294192514,0.014473585118821592
s44-110-46,u046,2025-06-09,regular,hazard_cal,30,0.003001102440654879,0,9.006615859304673e-06,0.0030056147788387376
s44-110-46,u046,2025-06-09,regular,hazard_cal,60,0.007721617012744986,0,5.96233692915128e-05,0.007751583054593725
s44-110-46,u046,2025-06-09,regular,hazard_cal,120,0.02673812488642391,0,0.0007149273224420016,0.027102091062206866
s44-110-22,u022,2025-06-09,regular,empirical,30,0.0011634671320535084,0,1.353655767368816e-06,0.0011641444853737134
s44-110-22,u022,2025-06-09,regular,empirical,60,0.004072134962187279,0,1.6582283150267994e-05,0.004080448681161805
s44-110-22,u022,2025-06-09,regular,empirical,120,0.018615474112856356,0,0.0003465358764464251,0.018790922836881
s44-110-22,u022,2025-06-09,regular,hazard,30,0.001159177378219356,0,1.3436921941754997e-06,0.0011598497439607714
s44-110-22,u022,2025-06-09,regular,hazard,60,0.003068375935924683,0,9.414930884161675e-06,0.003073093053097319
s44-110-22,u022,2025-06-09,regular,hazard,120,0.011384248814158116,0,0.00012960112106266046,0.011449545416214391
s44-110-22,u022,2025-06-09,regular,hazard_cal,30,0.0024233501179414807,0,5.8726257941269885e-06,0.0024262911832866967
s44-110-22,u022,2025-06-09,regular,hazard_cal,60,0.006238273762600333,0,3.891605953714771e-05,0.006257813095894279
s44-110-22,u022,2025-06-09,regular,hazard_cal,120,0.021646302269586748,0,0.0004685624019463164,0.021884020207331333
s44-110-56,u056,2025-06-09,new,empirical,30,0.0011634671320535084,0,1.353655767368816e-06,0.0011641444853737134
s44-110-56,u056,2025-06-09,new,empirical,60,0.004072134962187279,0,1.6582283150267994e-05,0.004080448681161805
s44-110-56,u056,2025-06-09,new,empirical,120,0.018615474112856356,0,0.0003465358764464251,0.018790922836881
s44-110-56,u056,2025-06-09,new,hazard,30,0.003142813658610688,0,9.877277692749899e-06,0.0031477626693897816
s44-110-56,u056,2025-06-09,new,hazard,60,0.008303820937772044,0,6.895344216658139e-05,0.00833848971446316
s44-110-56,u056,2025-06-09,new,hazard,120,0.03056254350004506,0,0.0009340690651921464,0.031039317468596568
s44-110-56,u056,2025-06-09,new,hazard_cal,30,0.006017473349942515,0,3.620998551726839e-05,0.006035651302952127
s44-110-56,u056,2025-06-09,new,hazard_cal,60,0.015441462085551305,0,0.00023843875133951846,0.015561923133328558
s44-110-56,u056,2025-06-09,new,hazard_cal,120,0.052898945047775814,0,0.002798298387167605,0.05434948087442239
s44-110-23,u023,2025-06-09,variable,empirical,30,0.0011634671320535084,0,1.353655767368816e-06,0.0011641444853737134
s44-110-23,u023,2025-06-09,variable,empirical,60,0.004072134962187279,0,1.6582283150267994e-05,0.004080448681161805
s44-110-23,u023,2025-06-09,variable,empirical,120,0.018615474112856356,0,0.0003465358764464251,0.018790922836881
s44-110-23,u023,2025-06-09,variable,hazard,30,0.0010444625536266683,0,1.090902025928341e-06,0.0010450083847395033
s44-110-23,u023,2025-06-09,variable,hazard,60,0.0027650167491352073,0,7.645317622998231e-06,0.0027688464690689184
s44-110-23,u023,2025-06-09,variable,hazard,120,0.010263502156775406,0,0.00010533947652213341,0.010316535076093434
s44-110-23,u023,2025-06-09,variable,hazard_cal,30,0.002203553868206587,0,4.855649650088213e-06,0.0022059852654982308
s44-110-23,u023,2025-06-09,variable,hazard_cal,60,0.0056735638032342495,0,3.218932622936988e-05,0.005689719602633819
s44-110-23,u023,2025-06-09,variable,hazard_cal,120,0.01970228524678319,0,0.00038818004394561056,0.019898962888022693
s44-110-24,u024,2025-06-09,variable,empirical,30,0.0011634671320535084,0,1.353655767368816e-06,0.0011641444853737134
s44-110-24,u024,2025-06-09,variable,empirical,60,0.004072134962187279,0,1.6582283150267994e-05,0.004080448681161805
s44-110-24,u024,2025-06-09,variable,empirical,120,0.018615474112856356,0,0.0003465358764464251,0.018790922836881
s44-110-24,u024,2025-06-09,variable,hazard,30,0.0019233531721207786,0,3.6992874247070616e-06,0.0019252051909383209
s44-110-24,u024,2025-06-09,variable,hazard,60,0.005087562913277166,0,2.5883296396553246e-05,0.005100548623945888
s44-110-24,u024,2025-06-09,variable,hazard,120,0.018817476124135868,0,0.00035409740768242346,0.018996777726799023
s44-110-24,u024,2025-06-09,variable,hazard_cal,30,0.0038459759624284162,0,1.4791531103577183e-05,0.0038533907454707432
s44-110-24,u024,2025-06-09,variable,hazard_cal,60,0.009888058897668417,0,9.777370876375954e-05,0.009937270425100946
s44-110-24,u024,2025-06-09,variable,hazard_cal,120,0.034136931139730486,0,0.001165330067638701,0.034733205479440574
s44-110-47,u047,2025-06-09,regular,empirical,30,0.0011634671320535084,0,1.353655767368816e-06,0.0011641444853737134
s44-110-47,u047,2025-06-09,regular,empirical,60,0.004072134962187279,0,1.6582283150267994e-05,0.004080448681161805
s44-110-47,u047,2025-06-09,regular,empirical,120,0.018615474112856356,0,0.0003465358764464251,0.018790922836881
s44-110-47,u047,2025-06-09,regular,hazard,30,0.004269946307347117,0,1.8232441467627277e-05,0.004279088561986682
s44-110-47,u047,2025-06-09,regular,hazard,60,0.011270093143208815,0,0.00012701499945660233,0.011334081869806296
s44-110-47,u047,2025-06-09,regular,hazard,120,0.04129205458258933,0,0.0017050337716515366,0.04216879123413323
s44-110-47,u047,2025-06-09,regular,hazard_cal,30,0.007955528639602583,0,6.329043593553692e-05,0.007987342701698074
s44-110-47,u047,2025-06-09,regular,hazard_cal,60,0.02037990246530541,0,0.00041534042449536154,0.02059043805220903
s44-110-47,u047,2025-06-09,regular,hazard_cal,120,0.0693392141861432,0,0.004807926623951841,0.07186042275586732
s44-110-48,u048,2025-06-09,regular,empirical,30,0.0011634671320535084,0,1.353655767368816e-06,0.0011641444853737134
s44-110-48,u048,2025-06-09,regular,empirical,60,0.004072134962187279,0,1.6582283150267994e-05,0.004080448681161805
s44-110-48,u048,2025-06-09,regular,empirical,120,0.018615474112856356,0,0.0003465358764464251,0.018790922836881
s44-110-48,u048,2025-06-09,regular,hazard,30,0.002082088566401019,0,4.335092798337851e-06,0.0020842591261886682
s44-110-48,u048,2025-06-09,regular,hazard,60,0.005506631195116962,0,3.0322987119035263e-05,0.00552184857873362
s44-110-48,u048,2025-06-09,regular,hazard,120,0.020354416275279452,0,0.00041430226190736105,0.020564421988873493
s44-110-48,u048,2025-06-09,regular,hazard_cal,30,0.00413438880989192,0,1.7093170831359526e-05,0.004142959025198889
s44-110-48,u048,2025-06-09,regular,hazard_cal,60,0.0106268742053649,0,0.00011293045537664987,0.010683742681304008
s44-110-48,u048,2025-06-09,regular,hazard_cal,120,0.0366498787745263,0,0.0013432136141874735,0.03733835981796081
s44-110-6,u006,2025-06-09,variable,empirical,30,0.0011634671320535084,0,1.353655767368816e-06,0.0011641444853737134
s44-110-6,u006,2025-06-09,variable,empirical,60,0.004072134962187279,0,1.6582283150267994e-05,0.004080448681161805
s44-110-6,u006,2025-06-09,variable,empirical,120,0.018615474112856356,0,0.0003465358764464251,0.018790922836881
s44-110-6,u006,2025-06-09,variable,hazard,30,0.0006425438057809929,0,4.1286254234752233e-07,0.0006427503255222255
s44-110-6,u006,2025-06-09,variable,hazard,60,0.0017016473915649755,0,2.895603845219885e-06,0.0017030968380188167
s44-110-6,u006,2025-06-09,variable,hazard,120,0.006326675404320969,0,4.00268216716399e-05,0.006346773629967462
s44-110-6,u006,2025-06-09,variable,hazard_cal,30,0.0014144213532532035,0,2.0005877645386236e-06,0.0014154225913618787
s44-110-6,u006,2025-06-09,variable,hazard_cal,60,0.0036442877508555682,0,1.3280833211035936e-05,0.0036509443447444306
s44-110-6,u006,2025-06-09,variable,hazard_cal,120,0.012691126837030331,0,0.0001610647003935915,0.012772347103417386
s44-110-10,u010,2025-06-09,variable,empirical,30,0.0011634671320535084,0,1.353655767368816e-06,0.0011641444853737134
s44-110-10,u010,2025-06-09,variable,empirical,60,0.004072134962187279,0,1.6582283150267994e-05,0.004080448681161805
s44-110-10,u010,2025-06-09,variable,empirical,120,0.018615474112856356,0,0.0003465358764464251,0.018790922836881
s44-110-10,u010,2025-06-09,variable,hazard,30,0.0013284114179008544,0,1.7646768952093583e-06,0.001329294538533454
s44-110-10,u010,2025-06-09,variable,hazard,60,0.003515791254623868,0,1.236078814608967e-05,0.0035219861729855555
s44-110-10,u010,2025-06-09,variable,hazard,120,0.01303529877615961,0,0.0001699190141837482,0.013121003892507704
s44-110-10,u010,2025-06-09,variable,hazard_cal,30,0.0027441587545972146,0,7.530407270432536e-06,0.0027479308606513956
s44-110-10,u010,2025-06-09,variable,hazard_cal,60,0.00706211654866129,0,4.987349014687565e-05,0.007087171323243365
s44-110-10,u010,2025-06-09,variable,hazard_cal,120,0.024476887190475805,0,0.0005991180065352785,0.02478142590439482
s44-110-27,u027,2025-06-09,regular,empirical,30,0.0011634671320535084,0,1.353655767368816e-06,0.0011641444853737134
s44-110-27,u027,2025-06-09,regular,empirical,60,0.004072134962187279,0,1.6582283150267994e-05,0.004080448681161805
s44-110-27,u027,2025-06-09,regular,empirical,120,0.018615474112856356,0,0.0003465358764464251,0.018790922836881
s44-110-27,u027,2025-06-09,regular,hazard,30,0.003133397627198886,0,9.81818069013561e-06,0.0031383169964583828
s44-110-27,u027,2025-06-09,regular,hazard,60,0.008279014600062196,0,6.854208274804299e-05,0.008313475977408133
s44-110-27,u027,2025-06-09,regular,hazard,120,0.030472400542130185,0,0.000928567194800016,0.030946336981193936
s44-110-27,u027,2025-06-09,regular,hazard_cal,30,0.006001042505432985,0,3.60125111520134e-05,0.006019121124335325
s44-110-27,u027,2025-06-09,regular,hazard_cal,60,0.015399521614698486,0,0.00023714526596156586,0.01551932579049134
s44-110-27,u027,2025-06-09,regular,hazard_cal,120,0.052758343466467794,0,0.002783442805325785,0.0542010372156127
s44-110-16,u016,2025-06-09,regular,empirical,30,0.0011634671320535084,0,1.353655767368816e-06,0.0011641444853737134
s44-110-16,u016,2025-06-09,regular,empirical,60,0.004072134962187279,0,1.6582283150267994e-05,0.004080448681161805
s44-110-16,u016,2025-06-09,regular,empirical,120,0.018615474112856356,0,0.0003465358764464251,0.018790922836881
s44-110-16,u016,2025-06-09,regular,hazard,30,0.0035163457057004743,0,1.2364687121998167e-05,0.0035225425804288357
s44-110-16,u016,2025-06-09,regular,hazard,60,0.009287533109413104,0,8.625827125844465e-05,0.009330931161276675
s44-110-16,u016,2025-06-09,regular,hazard,120,0.03413167577954024,0,0.0011649712915196538,0.03472776439150352
s44-110-16,u016,2025-06-09,regular,hazard_cal,30,0.006665825320694818,0,4.4433227206016174e-05,0.006688141158566197
s44-110-16,u016,2025-06-09,regular,hazard_cal,60,0.01709543828286131,0,0.00029225401008312,0.017243252340723315
s44-110-16,u016,2025-06-09,regular,hazard_cal,120,0.058430555311444254,0,0.0034141297940037466,0.060207173978318665
s44-110-3,u003,2025-06-09,variable,empirical,30,0.0011634671320535084,0,1.353655767368816e-06,0.0011641444853737134
s44-110-3,u003,2025-06-09,variable,empirical,60,0.004072134962187279,0,1.6582283150267994e-05,0.004080448681161805
s44-110-3,u003,2025-06-09,variable,empirical,120,0.018615474112856356,0,0.0003465358764464251,0.018790922836881
s44-110-3,u003,2025-06-09,variable,hazard,30,0.0006607598057228881,0,4.366035208589488e-07,0.000660978203694351
s44-110-3,u003,2025-06-09,variable,hazard,60,0.001749859213382443,0,3.0620072666594227e-06,0.00175139200539024
s44-110-3,u003,2025-06-09,variable,hazard,120,0.006505444538232763,0,4.2320808640022484e-05,0.006526697164549646
s44-110-3,u003,2025-06-09,variable,hazard_cal,30,0.0014509743341700743,0,2.1053265184202904e-06,0.00145202801679692
s44-110-3,u003,2025-06-09,variable,hazard_cal,60,0.003738347066595704,0,1.3975238790324707e-05,0.0037453521497284852
s44-110-3,u003,2025-06-09,variable,hazard_cal,120,0.013016980969292935,0,0.00016944179355493443,0.01310244432613293
s44-110-19,u019,2025-06-09,variable,empirical,30,0.0011634671320535084,0,1.353655767368816e-06,0.0011641444853737134
s44-110-19,u019,2025-06-09,variable,empirical,60,0.004072134962187279,0,1.6582283150267994e-05,0.004080448681161805
s44-110-19,u019,2025-06-09,variable,empirical,120,0.018615474112856356,0,0.0003465358764464251,0.018790922836881
s44-110-19,u019,2025-06-09,variable,hazard,30,0.0007259454841526125,0,5.26996845961571e-07,0.0007262091101687252
s44-110-19,u019,2025-06-09,variable,hazard,60,0.0019223711306716185,0,3.695510764039677e-06,0.0019242212575208326
s44-110-19,u019,2025-06-09,variable,hazard,120,0.007144900904774265,0,5.104960893904411e-05,0.007170547945971451
s44-110-19,u019,2025-06-09,variable,hazard_cal,30,0.0015810721103586278,0,2.499789018153885e-06,0.0015823233238808191
s44-110-19,u019,2025-06-09,variable,hazard_cal,60,0.004073069757781211,0,1.6589897251751897e-05,0.004081387299374486
s44-110-19,u019,2025-06-09,variable,hazard_cal,120,0.01417588290293681,0,0.00020095565607777615,0.014277320517248651
s44-110-28,u028,2025-06-09,variable,empirical,30,0.0011634671320535084,0,1.353655767368816e-06,0.0011641444853737134
s44-110-28,u028,2025-06-09,variable,empirical,60,0.004072134962187279,0,1.6582283150267994e-05,0.004080448681161805
s44-110-28,u028,2025-06-09,variable,empirical,120,0.018615474112856356,0,0.0003465358764464251,0.018790922836881
s44-110-28,u028,2025-06-09,variable,hazard,30,0.00180111396846383,0,3.2440115273955265e-06,0.001802737924473719
s44-110-28,u028,2025-06-09,variable,hazard,60,0.004764761922669614,0,2.2702956179722233e-05,0.004776149588169042
s44-110-28,u028,2025-06-09,variable,hazard,120,0.017632246497428228,0,0.00031089611654607,0.0177895463313932
s44-110-28,u028,2025-06-09,variable,hazard_cal,30,0.003622429097037805,0,1.3121992563066126e-05,0.003629005980987025
s44-110-28,u028,2025-06-09,variable,hazard_cal,60,0.009315149479552809,0,8.677200982641296e-05,0.009358806812362725
s44-110-28,u028,2025-06-09,variable,hazard_cal,120,0.0321846997870181,0,0.001035854900380483,0.03271401547635908
s44-110-35,u035,2025-06-09,regular,empirical,30,0.0011634671320535084,0,1.353655767368816e-06,0.0011641444853737134
s44-110-35,u035,2025-06-09,regular,empirical,60,0.004072134962187279,0,1.6582283150267994e-05,0.004080448681161805
s44-110-35,u035,2025-06-09,regular,empirical,120,0.018615474112856356,0,0.0003465358764464251,0.018790922836881
s44-110-35,u035,2025-06-09,regular,hazard,30,0.0006346180856829919,0,4.027401146759453e-07,0.0006348195409762873
s44-110-35,u035,2025-06-09,regular,hazard,60,0.001680670081690594,0,2.8246519234898675e-06,0.001682083992085682
s44-110-35,u035,2025-06-09,regular,hazard,120,0.006248883407056649,0,3.904854383498792e-05,0.006268489398686173
s44-110-35,u035,2025-06-09,regular,hazard_cal,30,0.0013984889986277116,0,1.9557714792827396e-06,0.0013994677970329838
s44-110-35,u035,2025-06-09,regular,hazard_cal,60,0.0036032882044795267,0,1.2983685884541292e-05,0.00360979568434174
s44-110-35,u035,2025-06-09,regular,hazard_cal,120,0.012549063397551241,0,0.0001574789921557603,0.012628467894389895
s44-110-36,u036,2025-06-09,variable,empirical,30,0.0011634671320535084,0,1.353655767368816e-06,0.0011641444853737134
s44-110-36,u036,2025-06-09,variable,empirical,60,0.004072134962187279,0,1.6582283150267994e-05,0.004080448681161805
s44-110-36,u036,2025-06-09,variable,empirical,120,0.018615474112856356,0,0.0003465358764464251,0.018790922836881
s44-110-36,u036,2025-06-09,variable,hazard,30,0.0009509506832385828,0,9.043072019519274e-07,0.0009514031236946745
s44-110-36,u036,2025-06-09,variable,hazard,60,0.0025176802021757982,0,6.338713600427969e-06,0.002520854888659022
s44-110-36,u036,2025-06-09,variable,hazard,120,0.009348955258180913,0,8.740296441946855e-05,0.009392931040074161
s44-110-36,u036,2025-06-09,variable,hazard_cal,30,0.0020228071834758055,0,4.091748901521321e-06,0.0020248558210586433
s44-110-36,u036,2025-06-09,variable,hazard_cal,60,0.005209017759301604,0,2.7133866016719504e-05,0.005222631990738657
s44-110-36,u036,2025-06-09,variable,hazard_cal,120,0.018100781756733797,0,0.00032763830020490704,0.018266604974572543
s44-110-38,u038,2025-06-09,regular,empirical,30,0.0011634671320535084,0,1.353655767368816e-06,0.0011641444853737134
s44-110-38,u038,2025-06-09,regular,empirical,60,0.004072134962187279,0,1.6582283150267994e-05,0.004080448681161805
s44-110-38,u038,2025-06-09,regular,empirical,120,0.018615474112856356,0,0.0003465358764464251,0.018790922836881
s44-110-38,u038,2025-06-09,regular,hazard,30,0.0010611998635888797,0,1.126145150481057e-06,0.001061763334836467
s44-110-38,u038,2025-06-09,regular,hazard,60,0.0028092819830455307,0,7.892065260264229e-06,0.002813235421627495
s44-110-38,u038,2025-06-09,regular,hazard,120,0.010427103140034255,0,0.00010872447989291222,0.010481846253890328
s44-110-38,u038,2025-06-09,regular,hazard_cal,30,0.002235750687048399,0,4.998581134637388e-06,0.0022382537090670997
s44-110-38,u038,2025-06-09,regular,hazard_cal,60,0.005756298925661207,0,3.313497732156837e-05,0.005772930268351884
s44-110-38,u038,2025-06-09,regular,hazard_cal,120,0.019987293189775768,0,0.0003994918890540568,0.020189741268697152
s44-110-5,u005,2025-06-09,regular,empirical,30,0.0011634671320535084,0,1.353655767368816e-06,0.0011641444853737134
s44-110-5,u005,2025-06-09,regular,empirical,60,0.004072134962187279,0,1.6582283150267994e-05,0.004080448681161805
s44-110-5,u005,2025-06-09,regular,empirical,120,0.018615474112856356,0,0.0003465358764464251,0.018790922836881
s44-110-5,u005,2025-06-09,regular,hazard,30,0.004367908081293392,0,1.9078621006628126e-05,0.004377475261001916
s44-110-5,u005,2025-06-09,regular,hazard,60,0.011527605340059144,0,0.00013288568487616008,0.01159456325616602
s44-110-5,u005,2025-06-09,regular,hazard,120,0.042218898550007045,0,0.001782435394775787,0.043136022475230795
s44-110-5,u005,2025-06-09,regular,hazard_cal,30,0.008121571268263184,0,6.595991986547806e-05,0.00815473088905211
s44-110-5,u005,2025-06-09,regular,hazard_cal,60,0.020802216279632302,0,0.00043273220214459914,0.02102163058410444
s44-110-5,u005,2025-06-09,regular,hazard_cal,120,0.07073453481951775,0,0.005003374416133568,0.07336082729544768
s44-110-26,u026,2025-06-09,regular,empirical,30,0.0011634671320535084,0,1.353655767368816e-06,0.0011641444853737134
s44-110-26,u026,2025-06-09,regular,empirical,60,0.004072134962187279,0,1.6582283150267994e-05,0.004080448681161805
s44-110-26,u026,2025-06-09,regular,empirical,120,0.018615474112856356,0,0.0003465358764464251,0.018790922836881
s44-110-26,u026,2025-06-09,regular,hazard,30,0.0054430265666840505,0,2.9626538205628363e-05,0.005457893808857841
s44-110-26,u026,2025-06-09,regular,hazard,60,0.014350688166653858,0,0.00020594225085653905,0.014454655156011686
s44-110-26,u026,2025-06-09,regular,hazard,120,0.05233164350765651,0,0.002738600912212448,0.05375067285731567
s44-110-26,u026,2025-06-09,regular,hazard_cal,30,0.009923015606950414,0,9.846623873578148e-05,0.009972576863628657
s44-110-26,u026,2025-06-09,regular,hazard_cal,60,0.02537605420876854,0,0.0006439441272063595,0.02570357900874208
s44-110-26,u026,2025-06-09,regular,hazard_cal,120,0.085740456774694,0,0.0073514259279331695,0.0896407836967003
s44-110-45,u045,2025-06-09,variable,empirical,30,0.0011634671320535084,0,1.353655767368816e-06,0.0011641444853737134
s44-110-45,u045,2025-06-09,variable,empirical,60,0.004072134962187279,0,1.6582283150267994e-05,0.004080448681161805
s44-110-45,u045,2025-06-09,variable,empirical,120,0.018615474112856356,0,0.0003465358764464251,0.018790922836881
s44-110-45,u045,2025-06-09,variable,hazard,30,0.0016816607162658537,0,2.827982764631784e-06,0.0016830762948860753
s44-110-45,u045,2025-06-09,variable,hazard,60,0.0044492470731694045,0,1.979579951810651e-05,0.004459174430047906
s44-110-45,u045,2025-06-09,variable,hazard,120,0.016472631840641738,0,0.000271347599757324,0.016609814230222886
s44-110-45,u045,2025-06-09,variable,hazard_cal,30,0.0034026660254793395,0,1.1578136080951364e-05,0.0034084682593013716
s44-110-45,u045,2025-06-09,variable,hazard_cal,60,0.008751717013510296,0,7.659255068456558e-05,0.008790238204577297
s44-110-45,u045,2025-06-09,variable,hazard_cal,120,0.030261705135277817,0,0.0009157707976944998,0.030729042995569552
s44-111-18,u018,2025-06-10,regular,empirical,30,0.0011634671320535084,0,1.353655767368816e-06,0.0011641444853737134
s44-111-18,u018,2025-06-10,regular,empirical,60,0.004072134962187279,0,1.6582283150267994e-05,0.004080448681161805
s44-111-18,u018,2025-06-10,regular,empirical,120,0.018615474112856356,0,0.0003465358764464251,0.018790922836881
s44-111-18,u018,2025-06-10,regular,hazard,30,0.0017297942115289677,0,2.992188014239123e-06,0.001731292033067322
s44-111-18,u018,2025-06-10,regular,hazard,60,0.004576391693081883,0,2.094336092850886e-05,0.004586895431946222
