sid,user,day,cohort,model,lead_minutes,p,y,brier,logloss
s11-110-32,u032,2025-06-09,regular,hazard_cal,60,0.005979290433945961,0,3.575191409347767e-05,0.005997237969104718
s11-110-32,u032,2025-06-09,regular,hazard_cal,120,0.019635996800303257,0,0.00038557237034151975,0.019831344444822402
s11-110-53,u053,2025-06-09,regular,empirical,30,0.0063657407407407,0,4.052265517832595e-05,0.006386088466525358
s11-110-53,u053,2025-06-09,regular,empirical,60,0.01388888888888884,0,0.00019290123456789987,0.01398624197473984
s11-110-53,u053,2025-06-09,regular,empirical,120,0.03414351851851849,0,0.001165779856824415,0.034740025702165826
s11-110-53,u053,2025-06-09,regular,hazard,30,0.0009845635587178991,0,9.69365401155254e-07,0.000985048559787529
s11-110-53,u053,2025-06-09,regular,hazard,60,0.002409194328499842,0,5.804217312475804e-06,0.0024121011067570566
s11-110-53,u053,2025-06-09,regular,hazard,120,0.007666435967896623,0,5.8774240449859036e-05,0.007695974153372045
s11-110-53,u053,2025-06-09,regular,hazard_cal,30,0.0006047440226363276,0,3.6571533291436717e-07,0.0006049269540576251
s11-110-53,u053,2025-06-09,regular,hazard_cal,60,0.0015020361446028696,0,2.2561125796934526e-06,0.0015031653317543053
s11-110-53,u053,2025-06-09,regular,hazard_cal,120,0.004960956566638308,0,2.461109005607175e-05,0.004973302961879196
s11-110-9,u009,2025-06-09,regular,empirical,30,0.0063657407407407,0,4.052265517832595e-05,0.006386088466525358
s11-110-9,u009,2025-06-09,regular,empirical,60,0.01388888888888884,0,0.00019290123456789987,0.01398624197473984
s11-110-9,u009,2025-06-09,regular,empirical,120,0.03414351851851849,0,0.001165779856824415,0.034740025702165826
s11-110-9,u009,2025-06-09,regular,hazard,30,0.007476488304505535,0,5.589787736740805e-05,0.007504577335642671
s11-110-9,u009,2025-06-09,regular,hazard,60,0.01820086195098425,0,0.0003312713757587861,0.018368535287867777
s11-110-9,u009,2025-06-09,regular,hazard,120,0.05682683763326202,0,0.003229289475397124,0.05850538397344335
s11-110-9,u009,2025-06-09,regular,hazard_cal,30,0.005261907166363988,0,2.7687667027432696e-05,0.005275799755650931
s11-110-9,u009,2025-06-09,regular,hazard_cal,60,0.013019699225913395,0,0.00016951256793324985,0.013105198436701437
s11-110-9,u009,2025-06-09,regular,hazard_cal,120,0.04237427297516039,0,0.001795579010173408,0.043298258949680306
s11-110-12,u012,2025-06-09,variable,empirical,30,0.0063657407407407,0,4.052265517832595e-05,0.006386088466525358
s11-110-12,u012,2025-06-09,variable,empirical,60,0.01388888888888884,0,0.00019290123456789987,0.01398624197473984
s11-110-12,u012,2025-06-09,variable,empirical,120,0.03414351851851849,0,0.001165779856824415,0.034740025702165826
s11-110-12,u012,2025-06-09,variable,hazard,30,0.005983191322065151,0,3.579857839643573e-05,0.006001162329770347
s11-110-12,u012,2025-06-09,variable,hazard,60,0.014582812381076282,0,0.0002126584169416717,0.014690186748233483
s11-110-12,u012,2025-06-09,variable,hazard,120,0.04572941268988029,0,0.002091179184961384,0.04680801325352926
s11-110-12,u012,2025-06-09,variable,hazard_cal,30,0.004147680469919757,0,1.7203253280553775e-05,0.004156305955326919
s11-110-12,u012,2025-06-09,variable,hazard_cal,60,0.010272075573396044,0,0.00010551553658555967,0.010325197435996686
s11-110-12,u012,2025-06-09,variable,hazard_cal,120,0.03354920644457415,0,0.001125549253060656,0.034124893626266556
s11-110-5,u005,2025-06-09,regular,empirical,30,0.0063657407407407,0,4.052265517832595e-05,0.006386088466525358
s11-110-5,u005,2025-06-09,regular,empirical,60,0.01388888888888884,0,0.00019290123456789987,0.01398624197473984
s11-110-5,u005,2025-06-09,regular,empirical,120,0.03414351851851849,0,0.001165779856824415,0.034740025702165826
s11-110-5,u005,2025-06-09,regular,hazard,30,0.0008641360058099234,0,7.467310365371281e-07,0.000864509586560082
s11-110-5,u005,2025-06-09,regular,hazard,60,0.0021147137233739066,0,4.472014131825932e-06,0.002116952887791239
s11-110-5,u005,2025-06-09,regular,hazard,120,0.006731738920533914,0,4.531630889423111e-05,0.006754499277006849
s11-110-5,u005,2025-06-09,regular,hazard_cal,30,0.0005261832128325983,0,2.768687734668354e-07,0.0005263216957997374
s11-110-5,u005,2025-06-09,regular,hazard_cal,60,0.001306994095593761,0,1.708233565916953e-06,0.00130784895732406
s11-110-5,u005,2025-06-09,regular,hazard_cal,120,0.004317842372870362,0,1.8643762756954756e-05,0.00432719117505717
s11-110-23,u023,2025-06-09,variable,empirical,30,0.0063657407407407,0,4.052265517832595e-05,0.006386088466525358
s11-110-23,u023,2025-06-09,variable,empirical,60,0.01388888888888884,0,0.00019290123456789987,0.01398624197473984
s11-110-23,u023,2025-06-09,variable,empirical,120,0.03414351851851849,0,0.001165779856824415,0.034740025702165826
s11-110-23,u023,2025-06-09,variable,hazard,30,0.001891995082335951,0,3.5796453915834223e-06,0.0018937871657972235
s11-110-23,u023,2025-06-09,variable,hazard,60,0.004626323873347271,0,2.1402872581102896e-05,0.004637058430124176
s11-110-23,u023,2025-06-09,variable,hazard,120,0.014682439310055861,0,0.00021557402409347364,0.014791293129140341
s11-110-23,u023,2025-06-09,variable,hazard_cal,30,0.0012138714800498107,0,1.473483970078318e-06,0.0012146088187848887
s11-110-23,u023,2025-06-09,variable,hazard_cal,60,0.0030134614999463016,0,9.080950211658614e-06,0.003018011117415819
s11-110-23,u023,2025-06-09,variable,hazard_cal,120,0.009933742087759878,0,9.867923186613198e-05,0.009983410908944572
s11-110-18,u018,2025-06-09,regular,empirical,30,0.0063657407407407,0,4.052265517832595e-05,0.006386088466525358
s11-110-18,u018,2025-06-09,regular,empirical,60,0.01388888888888884,0,0.00019290123456789987,0.01398624197473984
s11-110-18,u018,2025-06-09,regular,empirical,120,0.03414351851851849,0,0.001165779856824415,0.034740025702165826
s11-110-18,u018,2025-06-09,regular,hazard,30,0.005467882660713852,0,2.9897740791335194e-05,0.005482886248006397
s11-110-18,u018,2025-06-09,regular,hazard,60,0.013332296144192957,0,0.00017775012047646237,0.013421969127483361
s11-110-18,u018,2025-06-09,regular,hazard,120,0.04187101219685996,0,0.0017531816623895954,0.04277286727403237
s11-110-18,u018,2025-06-09,regular,hazard_cal,30,0.00376740799235209,0,1.4193362980838405e-05,0.0037745225484207092
s11-110-18,u018,2025-06-09,regular,hazard_cal,60,0.009333196458999993,0,8.710855614229e-05,0.00937702364874378
s11-110-18,u018,2025-06-09,regular,hazard_cal,120,0.030519316557180654,0,0.0009314286831174012,0.03099472874462616
s11-110-21,u021,2025-06-09,variable,empirical,30,0.0063657407407407,0,4.052265517832595e-05,0.006386088466525358
s11-110-21,u021,2025-06-09,variable,empirical,60,0.01388888888888884,0,0.00019290123456789987,0.01398624197473984
s11-110-21,u021,2025-06-09,variable,empirical,120,0.03414351851851849,0,0.001165779856824415,0.034740025702165826
s11-110-21,u021,2025-06-09,variable,hazard,30,0.0037398221512110474,0,1.3986269722688826e-05,0.0037468327705102054
s11-110-21,u021,2025-06-09,variable,hazard,60,0.009131273773993698,0,8.33801607356251e-05,0.009173219394243268
s11-110-21,u021,2025-06-09,variable,hazard,120,0.02882287898741953,0,0.0008307583531234304,0.029246416396125817
s11-110-21,u021,2025-06-09,variable,hazard_cal,30,0.0025115638869358525,0,6.307953158160328e-06,0.002514723154424981
s11-110-21,u021,2025-06-09,variable,hazard_cal,60,0.00622841030592558,0,3.879309493895998e-05,0.0062478877712763
s11-110-21,u021,2025-06-09,variable,hazard_cal,120,0.020447604597189084,0,0.00041810453376298816,0.02065955103961027
s11-110-28,u028,2025-06-09,variable,empirical,30,0.0063657407407407,0,4.052265517832595e-05,0.006386088466525358
s11-110-28,u028,2025-06-09,variable,empirical,60,0.01388888888888884,0,0.00019290123456789987,0.01398624197473984
s11-110-28,u028,2025-06-09,variable,empirical,120,0.03414351851851849,0,0.001165779856824415,0.034740025702165826
s11-110-28,u028,2025-06-09,variable,hazard,30,0.010128329642493217,0,0.00010258306134700677,0.010179970157173012
s11-110-28,u028,2025-06-09,variable,hazard,60,0.02460473877593705,0,0.0006053931702321003,0.024912494007854155
s11-110-28,u028,2025-06-09,variable,hazard,120,0.07623065197679513,0,0.005811112300807259,0.07929286185305738
s11-110-28,u028,2025-06-09,variable,hazard_cal,30,0.007277679500239942,0,5.2964618908212694e-05,0.007304291001621913
s11-110-28,u028,2025-06-09,variable,hazard_cal,60,0.017977761480585053,0,0.00032319990785280767,0.018141324733974295
s11-110-28,u028,2025-06-09,variable,hazard_cal,120,0.05814192426671916,0,0.003380483357436906,0.05990067846006274
s11-110-14,u014,2025-06-09,variable,empirical,30,0.0063657407407407,0,4.052265517832595e-05,0.006386088466525358
s11-110-14,u014,2025-06-09,variable,empirical,60,0.01388888888888884,0,0.00019290123456789987,0.01398624197473984
s11-110-14,u014,2025-06-09,variable,empirical,120,0.03414351851851849,0,0.001165779856824415,0.034740025702165826
s11-110-14,u014,2025-06-09,variable,hazard,30,0.007861627411929417,0,6.180518556400002e-05,0.007892692928841046
s11-110-14,u014,2025-06-09,variable,hazard,60,0.01913260630257918,0,0.00036605662392949256,0.019318003174052495
s11-110-14,u014,2025-06-09,variable,hazard,120,0.0596689220010902,0,0.0035603802527721857,0.061523255092555504
s11-110-14,u014,2025-06-09,variable,hazard_cal,30,0.00555193202010873,0,3.08239491559086e-05,0.005567401277432313
s11-110-14,u014,2025-06-09,variable,hazard_cal,60,0.013734063228613036,0,0.00018862449276754072,0.013829247995561242
s11-110-14,u014,2025-06-09,variable,hazard_cal,120,0.0446585342540321,0,0.0019943846817185584,0.04568644665429226
s11-110-41,u041,2025-06-09,regular,empirical,30,0.0063657407407407,0,4.052265517832595e-05,0.006386088466525358
s11-110-41,u041,2025-06-09,regular,empirical,60,0.01388888888888884,0,0.00019290123456789987,0.01398624197473984
s11-110-41,u041,2025-06-09,regular,empirical,120,0.03414351851851849,0,0.001165779856824415,0.034740025702165826
s11-110-41,u041,2025-06-09,regular,hazard,30,0.006440165577520474,0,4.147573266587962e-05,0.006460992913002131
s11-110-41,u041,2025-06-09,regular,hazard,60,0.01569090978523069,0,0.00024620464988824817,0.015815315182088185
s11-110-41,u041,2025-06-09,regular,hazard,120,0.04913859929868569,0,0.0024146019410367942,0.050386967645409945
s11-110-41,u041,2025-06-09,regular,hazard_cal,30,0.004486807723770192,0,2.0131443550083853e-05,0.004496903655867836
s11-110-41,u041,2025-06-09,regular,hazard_cal,60,0.011108875906915783,0,0.00012340712391525395,0.011171040281830536
s11-110-41,u041,2025-06-09,regular,hazard_cal,120,0.036243522107618276,0,0.0013135928947654147,0.03691663257867191
s11-110-7,u007,2025-06-09,regular,empirical,30,0.0063657407407407,0,4.052265517832595e-05,0.006386088466525358
s11-110-7,u007,2025-06-09,regular,empirical,60,0.01388888888888884,0,0.00019290123456789987,0.01398624197473984
s11-110-7,u007,2025-06-09,regular,empirical,120,0.03414351851851849,0,0.001165779856824415,0.034740025702165826
s11-110-7,u007,2025-06-09,regular,hazard,30,0.0012285481980708335,0,1.5093306749830918e-06,0.0012293034820735655
s11-110-7,u007,2025-06-09,regular,hazard,60,0.0030056359686168044,0,9.033847575843076e-06,0.0030101619636755776
s11-110-7,u007,2025-06-09,regular,hazard,120,0.009557540433266953,0,9.134657913353266e-05,0.009603506841169023
s11-110-7,u007,2025-06-09,regular,hazard_cal,30,0.0007658205663452211,0,5.864811398373153e-07,0.0007661139567142888
s11-110-7,u007,2025-06-09,regular,hazard_cal,60,0.0019018608798463399,0,3.617074806289894e-06,0.001903671713582968
s11-110-7,u007,2025-06-09,regular,hazard_cal,120,0.006278301306397727,0,3.94170672939154e-05,0.006298092721173866
s11-110-44,u044,2025-06-09,regular,empirical,30,0.0063657407407407,0,4.052265517832595e-05,0.006386088466525358
s11-110-44,u044,2025-06-09,regular,empirical,60,0.01388888888888884,0,0.00019290123456789987,0.01398624197473984
s11-110-44,u044,2025-06-09,regular,empirical,120,0.03414351851851849,0,0.001165779856824415,0.034740025702165826
s11-110-44,u044,2025-06-09,regular,hazard,30,0.008712443842789797,0,7.590667771376583e-05,0.008750619076438256
s11-110-44,u044,2025-06-09,regular,hazard,60,0.021188912029645457,0,0.00044896999300005395,0.0214166193511439
s11-110-44,u044,2025-06-09,regular,hazard,120,0.06591842797636549,0,0.004345239146875284,0.06819150835313806
s11-110-44,u044,2025-06-09,regular,hazard_cal,30,0.006196085930448181,0,3.8391480857497896e-05,0.006215361333494148
s11-110-44,u044,2025-06-09,regular,hazard_cal,60,0.015319473619901047,0,0.0002346862719908441,0.015438029119627383
s11-110-44,u044,2025-06-09,regular,hazard_cal,120,0.049713081809913406,0,0.0024713905030391433,0.05099132083869281
s11-110-45,u045,2025-06-09,regular,empirical,30,0.0063657407407407,0,4.052265517832595e-05,0.006386088466525358
s11-110-45,u045,2025-06-09,regular,empirical,60,0.01388888888888884,0,0.00019290123456789987,0.01398624197473984
s11-110-45,u045,2025-06-09,regular,empirical,120,0.03414351851851849,0,0.001165779856824415,0.034740025702165826
s11-110-45,u045,2025-06-09,regular,hazard,30,0.0026110195726070096,0,6.817423208536891e-06,0.0026144342293300603
s11-110-45,u045,2025-06-09,regular,hazard,60,0.006380854730719365,0,4.07153070945437e-05,0.00640129940031419
s11-110-45,u045,2025-06-09,regular,hazard,120,0.020208003833580346,0,0.000408363418937998,0.020414978655261682
s11-110-45,u045,2025-06-09,regular,hazard_cal,30,0.0017116917074159188,0,2.929888501236423e-06,0.0017131583255041586
s11-110-45,u045,2025-06-09,regular,hazard_cal,60,0.004247584743071742,0,1.8041976149575832e-05,0.004256631357743143
s11-110-45,u045,2025-06-09,regular,hazard_cal,120,0.013979936862334341,0,0.00019543863467485454,0.014078576576716679
s11-110-59,u059,2025-06-09,new,empirical,30,0.0063657407407407,0,4.052265517832595e-05,0.006386088466525358
s11-110-59,u059,2025-06-09,new,empirical,60,0.01388888888888884,0,0.00019290123456789987,0.01398624197473984
s11-110-59,u059,2025-06-09,new,empirical,120,0.03414351851851849,0,0.001165779856824415,0.034740025702165826
s11-110-59,u059,2025-06-09,new,hazard,30,0.00158498669588103,0,2.5121828261198645e-06,0.0015862441161326444
s11-110-59,u059,2025-06-09,new,hazard,60,0.003876566433575035,0,1.5027767313920666e-05,0.0038840997925788825
s11-110-59,u059,2025-06-09,new,hazard,120,0.012314067315816746,0,0.00015163625385846623,0.01239051366802967
s11-110-59,u059,2025-06-09,new,hazard_cal,30,0.0010049431666000475,0,1.0099107680961308e-06,0.0010054484605402558
s11-110-59,u059,2025-06-09,new,hazard_cal,60,0.002495217931726912,0,6.226112526811528e-06,0.002498336176203363
s11-110-59,u059,2025-06-09,new,hazard_cal,120,0.00823081771557943,0,6.77463602670962e-05,0.008264877920026767
s11-110-11,u011,2025-06-09,regular,empirical,30,0.0063657407407407,0,4.052265517832595e-05,0.006386088466525358
s11-110-11,u011,2025-06-09,regular,empirical,60,0.01388888888888884,0,0.00019290123456789987,0.01398624197473984
s11-110-11,u011,2025-06-09,regular,empirical,120,0.03414351851851849,0,0.001165779856824415,0.034740025702165826
s11-110-11,u011,2025-06-09,regular,hazard,30,0.00264607617016821,0,7.001719098332062e-06,0.002649583217693414
s11-110-11,u011,2025-06-09,regular,hazard,60,0.006466347107417669,0,4.181364491360886e-05,0.006487344496423691
s11-110-11,u011,2025-06-09,regular,hazard,120,0.02047664767484081,0,0.0004192930999995635,0.020689200814701957
s11-110-11,u011,2025-06-09,regular,hazard_cal,30,0.0017362249480440406,0,3.0144770702105315e-06,0.0017377339334575055
s11-110-11,u011,2025-06-09,regular,hazard_cal,60,0.004308378029558635,0,1.8562121245583546e-05,0.004317685834162594
s11-110-11,u011,2025-06-09,regular,hazard_cal,120,0.014178923622373607,0,0.0002010418750891043,0.014280404966161533
s11-110-24,u024,2025-06-09,regular,empirical,30,0.0063657407407407,0,4.052265517832595e-05,0.006386088466525358
s11-110-24,u024,2025-06-09,regular,empirical,60,0.01388888888888884,0,0.00019290123456789987,0.01398624197473984
s11-110-24,u024,2025-06-09,regular,empirical,120,0.03414351851851849,0,0.001165779856824415,0.034740025702165826
s11-110-24,u024,2025-06-09,regular,hazard,30,0.0009234669763819037,0,8.527912564679355e-07,0.000923893634700273
s11-110-24,u024,2025-06-09,regular,hazard,60,0.0022598023282955904,0,5.106706562970171e-06,0.0022623595348242906
s11-110-24,u024,2025-06-09,regular,hazard,120,0.007192340800512231,0,5.1729766190712925e-05,0.0072183303758416
s11-110-24,u024,2025-06-09,regular,hazard_cal,30,0.0005648021538129377,0,3.190014729517334e-07,0.0005649617146324386
s11-110-24,u024,2025-06-09,regular,hazard_cal,60,0.0014028760365154547,0,1.9680611738293112e-06,0.00140386098838706
s11-110-24,u024,2025-06-09,regular,hazard_cal,120,0.004634034951945365,0,2.1474279935851282e-05,0.004644805378483111
s11-110-54,u054,2025-06-09,new,empirical,30,0.0063657407407407,0,4.052265517832595e-05,0.006386088466525358
s11-110-54,u054,2025-06-09,new,empirical,60,0.01388888888888884,0,0.00019290123456789987,0.01398624197473984
s11-110-54,u054,2025-06-09,new,empirical,120,0.03414351851851849,0,0.001165779856824415,0.034740025702165826
s11-110-54,u054,2025-06-09,new,hazard,30,0.008655602166950715,0,7.491944887252192e-05,0.00869327946205319
s11-110-54,u054,2025-06-09,new,hazard,60,0.021051620404959337,0,0.0004431707216745003,0.021276365528153166
s11-110-54,u054,2025-06-09,new,hazard,120,0.06550214889397332,0,0.00429053150972825,0.06774595160117339
s11-110-54,u054,2025-06-09,new,hazard_cal,30,0.006152908971947979,0,3.7858288817077936e-05,0.00617191612264349
